,play_name,act,scene,character,cue_num,cue
13494,tartuffe,1,1,madame-pernelle,23,"Hé, merci de ma vie il en irait bien mieux,
Si tout se gouvernait par ses ordres pieux."
13495,tartuffe,1,1,dorine,24,"Il passe pour un Saint dans votre fantaisie ;
Tout son fait, croyez-moi, n’est rien qu’hypocrisie."
13496,tartuffe,1,1,madame-pernelle,25,Voyez la langue !
13497,tartuffe,1,1,dorine,26,"À lui, non plus qu’à son Laurent,
Je ne me fierais, moi, que sur un bon Garant."
13498,tartuffe,1,1,madame-pernelle,27,"J’ignore ce qu’au fond le Serviteur peut être ;
Mais pour Homme de bien, je garantis le Maître.
Vous ne lui voulez mal, et ne le rebutez,
Qu’à cause qu’il vous dit à tous vos vérités.
C’est contre le Péché que son cœur se courrouce,
Et l’intérêt du Ciel est tout ce qui le pousse."
13499,tartuffe,1,1,dorine,28,"Oui ; mais pourquoi surtout, depuis un certain temps,
Ne saurait-il souffrir qu’aucun hante céans ?
En quoi blesse le Ciel une visite honnête,
Pour en faire un vacarme à nous rompre la tête ?
Veut-on que là-dessus je m’explique entre nous ?
Je crois que de Madame il est, ma foi, jaloux."
13500,tartuffe,1,1,madame-pernelle,29,"Taisez-vous, et songez aux choses que vous dites.
Ce n’est pas lui tout seul qui blâme ces visites ;
Tout ce tracas qui suit les Gens que vous hantez,
Ces Carrosses sans cesse à la Porte plantés,
Et de tant de Laquais le bruyant assemblage,
Font un éclat fâcheux dans tout le voisinage.
Je veux croire qu’au fond il ne se passe rien ;
Mais enfin on en parle, et cela n’est pas bien."
13501,tartuffe,1,1,cleante,30,"Hé, voulez-vous, Madame, empêcher qu’on ne cause ?
Ce serait dans la vie une fâcheuse chose,
Si pour les sots discours où l’on peut être mis,
Il fallait renoncer à ses meilleurs Amis :
Et quand même on pourrait se résoudre à le faire,
Croiriez-vous obliger tout le monde à se taire ?
Contre la Médisance il n’est point de rempart ;
À tous les sots caquets n’ayons donc nul égard ;
Efforçons-nous de vivre avec toute innocence,
Et laissons aux Causeurs une pleine licence."
13502,tartuffe,1,1,dorine,31,"Daphné notre Voisine, et son petit Époux,
Ne seraient-ils point ceux qui parlent mal de nous ?
Ceux de qui la conduite offre le plus à rire,
Sont toujours sur autrui les premiers à médire ;
Ils ne manquent jamais de saisir promptement
L’apparente lueur du moindre attachement,
D’en semer la nouvelle avec beaucoup de joie,
Et d’y donner le tour qu’ils veulent qu’on y croie.
Des actions d’autrui, teintes de leurs couleurs,
Ils pensent dans le Monde autoriser les leurs,
Et sous le faux espoir de quelque ressemblance,
Aux intrigues qu’ils ont, donner de l’innocence,
Ou faire ailleurs tomber quelques traits partagés
De ce blâme public dont ils sont trop chargés."
13503,tartuffe,1,1,madame-pernelle,32,"Tous ces raisonnements ne font rien à l’affaire :
On sait qu’Orante mène une vie exemplaire ;
Tous ses soins vont au Ciel, et j’ai su par des Gens,
Qu’elle condamne fort le train qui vient céans."
13504,tartuffe,1,1,dorine,33,"L’exemple est admirable, et cette Dame est bonne :
Il est vrai qu’elle vit en austère Personne ;
Mais l’âge, dans son âme, a mis ce zèle ardent,
Et l’on sait qu’elle est Prude, à son corps défendant,
Tant qu’elle a pu des Cœurs attirer les hommages,
Elle a fort bien joui de tous ses avantages :
Mais voyant de ses yeux tous les brillants baisser,
Au Monde, qui la quitte, elle veut renoncer ;
Et du voile pompeux d’une haute sagesse,
De ses attraits usés, déguiser la faiblesse.
Ce sont là les retours des Coquettes du temps.
Il leur est dur de voir déserter les Galants.
Dans un tel abandon, leur sombre inquiétude
Ne voit d’autre recours que le métier de Prude ;
Et la sévérité de ces Femmes de bien,
Censure toute chose, et ne pardonne à rien ;
Hautement, d’un chacun, elles blâment la vie,
Non point par charité, mais par un trait d’envie
Qui ne saurait souffrir qu’une autre ait les plaisirs,
Dont le penchant de l’âge a sevré leurs désirs."
13505,tartuffe,1,1,madame-pernelle,34,"Voilà les contes bleus qu’il vous faut, pour vous plaire.
Ma Bru, l’on est, chez vous, contrainte de se taire ;
Car Madame, à jaser, tient le dé tout le jour :
Mais enfin, je prétends discourir à mon tour.
Je vous dis que mon Fils n’a rien fait de plus sage,
Qu’en recueillant chez soi ce dévot Personnage ;
Que le Ciel au besoin l’a céans envoyé,
Pour redresser à tous votre esprit fourvoyé ;
Que pour votre salut vous le devez entendre,
Et qu’il ne reprend rien, qui ne soit à reprendre.
Ces Visites, ces Bals, ces Conversations,
Sont, du malin Esprit, toutes inventions.
Là, jamais on n’entend de pieuses paroles,
Ce sont propos oisifs, chansons, et fariboles ;
Bien souvent le Prochain en a sa bonne part,
Et l’on y sait médire, et du tiers, et du quart.
Enfin les Gens sensés ont leurs têtes troublées,
De la confusion de telles assemblées :
Mille caquets divers s’y font en moins de rien ;
Et comme l’autre jour un Docteur dit fort bien,
C’est véritablement la Tour de Babylone,
Car chacun y babille, et tout du long de l’aune ;
Et pour conter l’Histoire où ce point l’engagea...
Voilà-t-il pas Monsieur qui ricane déjà ?
Allez chercher vos Fous qui vous donnent à rire ;
Et sans... Adieu, ma Bru, je ne veux plus rien dire.
Sachez que pour céans j’en rabats de moitié,
Et qu’il fera beau temps, quand j’y mettrai le pied.
Allons, vous ; vous rêvez, et bayez aux Corneilles ;
Jour de Dieu, je saurai vous frotter les oreilles ;
Marchons, gaupe, marchons."
13506,tartuffe,1,2,cleante,1,"Je n’y veux point aller,
De peur qu’elle ne vînt encor me quereller ;
Que cette bonne Femme..."
13507,tartuffe,1,2,dorine,2,"Ah ! certes, c’est dommage,
Qu’elle ne vous ouît tenir un tel langage ;
Elle vous dirait bien qu’elle vous trouve bon,
Et qu’elle n’est point d’âge à lui donner ce nom."
13508,tartuffe,1,2,cleante,3,"Comme elle s’est pour rien contre nous échauffée !
Et que de son Tartuffe elle paraît coiffée !"
13509,tartuffe,1,2,dorine,4,"Oh vraiment, tout cela n’est rien au prix du Fils ;
Et si vous l’aviez vu, vous diriez, c’est bien pis.
Nos troubles l’avaient mis sur le pied d’Homme sage,
Et pour servir son Prince, il montra du courage :
Mais il est devenu comme un Homme hébété,
Depuis que de Tartuffe on le voit entêté.
Il l’appelle son Frère, et l’aime dans son âme
Cent fois plus qu’il ne fait Mère, Fils, Fille, et Femme.
C’est de tous ses secrets l’unique Confident,
Et de ses actions le Directeur prudent.
Il le choie, il l’embrasse ; et pour une Maîtresse,
On ne saurait, je pense, avoir plus de tendresse.
À table, au plus haut bout, il veut qu’il soit assis,
Avec joie il l’y voit manger autant que six ;
Les bons morceaux de tout, il fait qu’on les lui cède ;
Et s’il vient à roter, il lui dit, Dieu vous aide.
Enfin il en est fou ; c’est sont tout, son Héros ;
Il l’admire à tous coups, le cite à tout propos ;
Ses moindres actions lui semblent des miracles,
Et tous les mots qu’il dit, sont pour lui des Oracles.
Lui qui connaît sa dupe, et qui veut en jouir,
Par cent dehors fardés, a l’art de l’éblouir ;
Son Cagotisme en tire à toute heure des sommes,
Et prend droit de gloser sur tous tant que nous sommes.
Il n’est pas jusqu’au Fat, qui lui sert de Garçon,
Qui ne se mêle aussi de nous faire leçon.
Il vient nous sermonner avec des yeux farouches,
Et jeter nos Rubans, notre Rouge, et nos Mouches.
Le traître, l’autre jour, nous rompit de ses mains,
Un Mouchoir qu’il trouva dans une Fleur des Saints ;
Disant que nous mêlions, par un crime effroyable,
Avec la Sainteté, les parures du Diable."
13510,tartuffe,1,3,elmire,1,"Vous êtes bien heureux, de n’être point venu
Au discours qu’à la Porte elle nous a tenu.
Mais j’ai vu mon Mari ; comme il ne m’a point vue,
Je veux aller là-haut attendre sa venue."
13511,tartuffe,1,3,cleante,2,"Moi, je l’attends ici pour moins d’amusement,
Et je vais lui donner le bonjour seulement."
13512,tartuffe,1,3,damis,3,"De l’hymen de ma Sœur, touchez-lui quelque chose.
J’ai soupçon que Tartuffe à son effet s’oppose ;
Qu’il oblige mon Père à des détours si grands,
Et vous n’ignorez pas quel intérêt j’y prends.
Si même ardeur enflamme, et ma Sœur, et Valère,
La Sœur de cet Ami, vous le savez, m’est chère :
Et s’il fallait..."
13513,tartuffe,1,3,dorine,4,Il entre.
13514,tartuffe,1,4,orgon,1,"Ah, mon Frère, bonjour."
13515,tartuffe,1,4,cleante,2,"Je sortais, et j’ai joie à vous voir de retour :
La Campagne, à présent, n’est pas beaucoup fleurie."
13516,tartuffe,1,4,orgon,3,"Dorine, mon Beau-frère, attendez, je vous prie.
Vous voulez bien souffrir, pour m’ôter de souci,
Que je m’informe un peu des nouvelles d’ici.
Tout s’est-il, ces deux jours, passé de bonne sorte ?
Qu’est-ce qu’on fait céans ? comme est-ce qu’on s’y porte ?"
13517,tartuffe,1,4,dorine,4,"Madame eut, avant-hier, la fièvre jusqu’au soir,
Avec un mal de tête étrange à concevoir."
13518,tartuffe,1,4,orgon,5,Et Tartuffe ?
13519,tartuffe,1,4,dorine,6,"Tartuffe ? Il se porte à merveille,
Gros, et gras, le teint frais, et la bouche vermeille."
13520,tartuffe,1,4,orgon,7,Le pauvre Homme !
13521,tartuffe,1,4,dorine,8,"Le soir elle eut un grand dégoût,
Et ne put au Souper toucher à rien du tout,
Tant sa douleur de tête était encor cruelle."
13522,tartuffe,1,4,orgon,9,Et Tartuffe ?
13523,tartuffe,1,4,dorine,10,"Il soupa, lui tout seul, devant elle,
Et fort dévotement il mangea deux Perdrix,
Avec une moitié de Gigot en hachis."
13524,tartuffe,1,4,orgon,11,Le pauvre Homme !
13525,tartuffe,1,4,dorine,12,"La nuit se passa toute entière,
Sans qu’elle pût fermer un moment la paupière ;
Des chaleurs l’empêchaient de pouvoir sommeiller,
Et jusqu’au jour, près d’elle, il nous fallut veiller."
13526,tartuffe,1,4,orgon,13,Et Tartuffe ?
13527,tartuffe,1,4,dorine,14,"Pressé d’un sommeil agréable,
Il passa dans sa Chambre, au sortir de la Table ;
Et dans son Lit bien chaud, il se mit tout soudain,
Où sans trouble il dormit jusques au lendemain."
13528,tartuffe,1,4,orgon,15,Le pauvre Homme !
13529,tartuffe,1,4,dorine,16,"À la fin, par nos raisons gagnée,
Elle se résolut à souffrir la saignée,
Et le soulagement suivit tout aussitôt."
13530,tartuffe,1,4,orgon,17,Et Tartuffe ?
13531,tartuffe,1,4,dorine,18,"Il reprit courage comme il faut ;
Et contre tous les maux fortifiant son âme,
Pour réparer le sang qu’avait perdu Madame,
But à son déjeuner, quatre grands coups de Vin."
13532,tartuffe,1,4,orgon,19,Le pauvre Homme !
13533,tartuffe,1,4,dorine,20,"Tous deux se portent bien enfin ;
Et je vais à Madame annoncer par avance,
La part que vous prenez à sa convalescence."
13534,tartuffe,1,5,cleante,1,"À votre nez, mon Frère, elle se rit de vous ;
Et sans avoir dessein de vous mettre en courroux,
Je vous dirai tout franc, que c’est avec justice.
A-t-on jamais parlé d’un semblable caprice ?
Et se peut-il qu’un Homme ait un charme aujourd’hui
À vous faire oublier toutes choses pour lui ?
Qu’après avoir chez vous réparé sa misère,
Vous en veniez au point..."
13535,tartuffe,1,5,orgon,2,"Halte-là, mon Beau-frère,
Vous ne connaissez pas celui dont vous parlez."
13536,tartuffe,1,5,cleante,3,"Je ne le connais pas, puisque vous le voulez :
Mais enfin, pour savoir quel Homme ce peut être..."
13537,tartuffe,1,5,orgon,4,"Mon Frère, vous seriez charmé de le connaître,
Et vos ravissements ne prendraient point de fin.
C’est un Homme... qui... ha... un Homme... un Homme enfin.
Qui suit bien ses leçons, goûte une paix profonde,
Et comme du fumier, regarde tout le monde.
Oui, je deviens tout autre avec son entretien,
Il m’enseigne à n’avoir affection pour rien ;
De toutes amitiés il détache mon âme ;
Et je verrais mourir Frère, Enfants, Mère, et Femme,
Que je m’en soucierais autant que de cela."
13538,tartuffe,1,5,cleante,5,"Les sentiments humains, mon Frère, que voilà !"
13539,tartuffe,1,5,orgon,6,"Ha, si vous aviez vu comme j’en fis rencontre,
Vous auriez pris pour lui l’amitié que je montre.
Chaque jour à l’Église il venait d’un air doux,
Tout vis-à-vis de moi, se mettre à deux genoux.
Il attirait les yeux de l’assemblée entière,
Par l’ardeur dont au Ciel il poussait sa prière :
Il faisait des soupirs, de grands élancements,
Et baisait humblement la terre à tous moments ;
Et lorsque je sortais, il me devançait vite,
Pour m’aller à la Porte offrir de l’Eau bénite.
Instruit par son Garçon, qui dans tout l’imitait,
Et de son indigence, et de ce qu’il était,
Je lui faisais des dons ; mais avec modestie,
Il me voulait toujours en rendre une partie.
C’est trop, me disait-il, c’est trop de la moitié,
Je ne mérite pas de vous faire pitié :
Et quand je refusais de le vouloir reprendre,
Aux Pauvres, à mes yeux, il allait le répandre.
Enfin le Ciel, chez moi, me le fit retirer,
Et depuis ce temps-là, tout semble y prospérer.
Je vois qu’il reprend tout, et qu’à ma Femme même,
Il prend pour mon honneur un intérêt extrême ;
Il m’avertit des Gens qui lui font les yeux doux,
Et plus que moi, six fois, il s’en montre jaloux.
Mais vous ne croiriez point jusqu’où monte son zèle ;
Il s’impute à péché la moindre bagatelle,
Un rien presque suffit pour le scandaliser,
Jusque-là qu’il se vint l’autre jour accuser
D’avoir pris une Puce en faisant sa prière,
Et de l’avoir tuée avec trop de colère."
13540,tartuffe,1,5,cleante,7,"Parbleu, vous êtes fou, mon Frère, que je crois.
Avec de tels discours vous moquez-vous de moi ?
Et que prétendez-vous que tout ce badinage..."
13541,tartuffe,1,5,orgon,8,"Mon Frère, ce discours sent le libertinage.
Vous en êtes un peu dans votre âme entiché ;
Et comme je vous l’ai plus de dix fois prêché,
Vous vous attirerez quelque méchante affaire."
13542,tartuffe,1,5,cleante,9,"Voilà de vos pareils le discours ordinaire.
Ils veulent que chacun soit aveugle comme eux.
C’est être libertin, que d’avoir de bons yeux ;
Et qui n’adore pas de vaines simagrées,
N’a ni respect, ni foi, pour les choses sacrées.
Allez, tous vos discours ne me font point de peur ;
Je sais comme je parle, et le Ciel voit mon cœur.
De tous vos Façonniers on n’est point les Esclaves,
Il est de faux Dévots, ainsi que de faux Braves :
Et comme on ne voit pas qu’où l’honneur les conduit,
Les vrais Braves soient ceux qui font beaucoup de bruit ;
Les bons et vrais Dévots qu’on doit suivre à la trace,
Ne sont pas ceux aussi qui font tant de grimace.
Hé quoi ! vous ne ferez nulle distinction
Entre l’Hypocrisie, et la Dévotion ?
Vous les voulez traiter d’un semblable langage,
Et rendre même honneur au masque qu’au visage ?
Égaler l’artifice, à la sincérité ;
Confondre l’apparence, avec la vérité ;
Estimer le Fantôme, autant que la Personne ;
Et la fausse monnaie, à l’égal de la bonne ?
Les Hommes, la plupart, sont étrangement faits !
Dans la juste nature on ne les voit jamais.
La raison a pour eux des bornes trop petites.
En chaque caractère ils passent ses limites,
Et la plus noble chose, ils la gâtent souvent,
Pour la vouloir outrer, et pousser trop avant.
Que cela vous soit dit en passant, mon Beau-frère."
13543,tartuffe,1,5,orgon,10,"Oui, vous êtes, sans doute, un Docteur qu’on révère ;
Tout le savoir du Monde est chez vous retiré,
Vous êtes le seul Sage, et le seul éclairé,
Un Oracle, un Caton, dans le Siècle où nous sommes,
Et près de vous ce sont des Sots, que tous les Hommes."
13544,tartuffe,1,5,cleante,11,"Je ne suis point, mon Frère, un Docteur révéré,
Et le Savoir, chez moi, n’est pas tout retiré.
Mais en un mot je sais, pour toute ma science,
Du faux, avec le vrai, faire la différence :
Et comme je ne vois nul genre de Héros
Qui soient plus à priser que les parfaits Dévots ;
Aucune chose au Monde, et plus noble, et plus belle,
Que la sainte ferveur d’un véritable zèle ;
Aussi ne vois-je rien qui soit plus odieux,
Que le dehors plâtré d’un zèle spécieux ;
Que ces francs Charlatans, que ces Dévots de Place,
De qui la sacrilège et trompeuse grimace
Abuse impunément, et se joue à leur gré,
De ce qu’ont les Mortels de plus saint, et sacré.
Ces Gens, qui par une âme à l’intérêt soumise,
Font de Dévotion métier et marchandise,
Et veulent acheter crédit, et dignités,
À prix de faux clins d’yeux, et d’élans affectés.
Ces Gens, dis-je, qu’on voit d’une ardeur non commune,
Par le chemin du Ciel courir à leur fortune ;
Qui brûlants, et priants, demandent chaque jour,
Et prêchent la retraite au milieu de la Cour :
Qui savent ajuster leur zèle avec leurs vices,
Sont prompts, vindicatifs, sans foi, pleins d’artifices,
Et pour perdre quelqu’un, couvrent insolemment,
De l’intérêt du Ciel, leur fier ressentiment ;
D’autant plus dangereux dans leur âpre colère,
Qu’ils prennent contre nous des armes qu’on révère,
Et que leur passion dont on leur sait bon gré,
Veut nous assassiner avec un fer sacré.
De ce faux caractère, on en voit trop paraître ;
Mais les Dévots de cœur sont aisés à connaître.
Notre Siècle, mon Frère, en expose à nos yeux,
Qui peuvent nous servir d’exemples glorieux.
Regardez Ariston, regardez Périandre,
Oronte, Alcidamas, Polydore, Clitandre :
Ce titre par aucun ne leur est débattu,
Ce ne sont point du tout Fanfarons de vertu,
On ne voit point en eux ce faste insupportable,
Et leur Dévotion est humaine, est traitable.
Ils ne censurent point toutes nos actions,
Ils trouvent trop d’orgueil dans ces corrections,
Et laissant la fierté des paroles aux autres,
C’est par leurs actions, qu’ils reprennent les nôtres.
L’apparence du mal a chez eux peu d’appui,
Et leur âme est portée à juger bien d’autrui ;
Point de cabale en eux, point d’intrigues à suivre ;
On les voit pour tous soins, se mêler de bien vivre.
Jamais contre un Pécheur ils n’ont d’acharnement.
Ils attachent leur haine au Péché seulement,
Et ne veulent point prendre, avec un zèle extrême,
Les intérêts du Ciel, plus qu’il ne veut lui-même.
Voilà mes Gens, voilà comme il en faut user,
Voilà l’exemple enfin qu’il se faut proposer.
Votre Homme, à dire vrai, n’est pas de ce modèle,
C’est de fort bonne foi que vous vantez son zèle,
Mais par un faux éclat je vous crois ébloui."
13545,tartuffe,1,5,orgon,12,"Monsieur mon cher Beau-frère, avez-vous tout dit ?"
13546,tartuffe,1,5,cleante,13,Oui.
13547,tartuffe,1,5,orgon,14,Je suis votre valet.
13548,tartuffe,1,5,cleante,15,"De grâce, un mot, mon Frère,
Laissons là ce discours. Vous savez que Valère,
Pour être votre Gendre, a parole de vous."
13549,tartuffe,1,5,orgon,16,Oui.
13550,tartuffe,1,5,cleante,17,Vous aviez pris jour pour un lien si doux.
13551,tartuffe,1,5,orgon,18,Il est vrai.
13552,tartuffe,1,5,cleante,19,Pourquoi donc en différer la fête ?
13553,tartuffe,1,5,orgon,20,Je ne sais.
13554,tartuffe,1,5,cleante,21,Auriez-vous autre pensée en tête ?
13555,tartuffe,1,5,orgon,22,Peut-être.
13556,tartuffe,1,5,cleante,23,Vous voulez manquer à votre foi ?
13557,tartuffe,1,5,orgon,24,Je ne dis pas cela.
13558,tartuffe,1,5,cleante,25,"Nul obstacle, je crois,
Ne vous peut empêcher d’accomplir vos promesses."
13559,tartuffe,1,5,orgon,26,Selon.
13560,tartuffe,1,5,cleante,27,"Pour dire un mot, faut-il tant de finesses ?
Valère, sur ce point, me fait vous visiter."
13561,tartuffe,1,5,orgon,28,Le Ciel en soit loué.
13562,tartuffe,1,5,cleante,29,Mais que lui reporter ?
13563,tartuffe,1,5,orgon,30,Tout ce qu’il vous plaira.
13564,tartuffe,1,5,cleante,31,"Mais il est nécessaire
De savoir vos desseins. Quels sont-ils donc ?"
13565,tartuffe,1,5,orgon,32,"De faire
Ce que le Ciel voudra."
13566,tartuffe,1,5,cleante,33,"Mais parlons tout de bon.
Valère a votre foi. La tiendrez-vous, ou non ?"
13567,tartuffe,1,5,orgon,34,Adieu.
13568,tartuffe,1,5,cleante,35,"Pour son amour, je crains une disgrâce,
Et je dois l’avertir de tout ce qui se passe."
13569,tartuffe,2,1,orgon,1,Mariane.
13570,tartuffe,2,1,mariane,2,Mon Père.
13571,tartuffe,2,1,orgon,3,"Approchez. J’ai de quoi
Vous parler en secret."
13572,tartuffe,2,1,mariane,4,Que cherchez-vous ?
13573,tartuffe,2,1,orgon,5,"Je vois
Si quelqu’un n’est point là, qui pourrait nous entendre ;
Car ce petit endroit est propre pour surprendre.
Or sus, nous voilà bien. J’ai, Mariane, en vous,
Reconnu, de tout temps, un esprit assez doux ;
Et de tout temps aussi vous m’avez été chère."
13574,tartuffe,2,1,mariane,6,Je suis fort redevable à cet amour de Père.
13575,tartuffe,2,1,orgon,7,"C’est fort bien dit, ma Fille ; et pour le mériter,
Vous devez n’avoir soin que de me contenter."
13576,tartuffe,2,1,mariane,8,C’est où je mets aussi ma gloire la plus haute.
13577,tartuffe,2,1,orgon,9,Fort bien. Que dites-vous de Tartuffe notre Hôte ?
13578,tartuffe,2,1,mariane,10,"Qui, moi ?"
13579,tartuffe,2,1,orgon,11,Vous. Voyez bien comme vous répondrez.
13580,tartuffe,2,1,mariane,12,"Hélas ! j’en dirai, moi, tout ce que vous voudrez."
13581,tartuffe,2,1,orgon,13,"C’est parler sagement. Dites-moi donc, ma Fille,
Qu’en toute sa Personne un haut mérite brille,
Qu’il touche votre cœur, et qu’il vous serait doux
De le voir, par mon choix, devenir votre Époux.
Eh ?"
13582,tartuffe,2,1,mariane,14,Eh ?
13583,tartuffe,2,1,orgon,15,Qu’est-ce ?
13584,tartuffe,2,1,mariane,16,laît-il ?
13585,tartuffe,2,1,orgon,17,Quoi ?
13586,tartuffe,2,1,mariane,18,Me suis-je méprise ?
13587,tartuffe,2,1,orgon,19,Comment ?
13588,tartuffe,2,1,mariane,20,"Qui voulez-vous, mon Père, que je dise,
Qui me touche le cœur, et qu’il me serait doux
De voir, par votre choix, devenir mon Époux ?"
13589,tartuffe,2,1,orgon,21,Tartuffe.
13590,tartuffe,2,1,mariane,22,"Il n’en est rien, mon Père, je vous jure :
Pourquoi me faire dire une telle imposture ?"
13591,tartuffe,2,1,orgon,23,"Mais je veux que cela soit une vérité ;
Et c’est assez pour vous, que je l’aie arrêté."
13592,tartuffe,2,1,mariane,24,"Quoi ! vous voulez, mon Père..."
13593,tartuffe,2,1,orgon,25,"Oui, je prétends, ma Fille,
Unir, par votre hymen, Tartuffe à ma Famille.
Il sera votre Époux, j’ai résolu cela ;
Et comme sur vos vœux je..."
13594,tartuffe,2,2,orgon,1,"Que faites-vous là ?
La curiosité qui vous presse, est bien forte,
Mamie, à nous venir écouter de la sorte."
13595,tartuffe,2,2,dorine,2,"Vraiment, je ne sais pas si c’est un bruit qui part
De quelque conjecture, ou d’un coup de hasard ;
Mais de ce mariage on m’a dit la nouvelle,
Et j’ai traité cela de pure bagatelle."
13596,tartuffe,2,2,orgon,3,"Quoi donc, la chose est-elle incroyable ?"
13597,tartuffe,2,2,dorine,4,"À tel point,
Que vous-même, Monsieur, je ne vous en crois point."
13598,tartuffe,2,2,orgon,5,Je sais bien le moyen de vous le faire croire.
13599,tartuffe,2,2,dorine,6,"Oui, oui, vous nous contez une plaisante Histoire."
13600,tartuffe,2,2,orgon,7,Je conte justement ce qu’on verra dans peu.
13601,tartuffe,2,2,dorine,8,Chansons.
13602,tartuffe,2,2,orgon,9,"Ce que je dis, ma Fille, n’est point jeu."
13603,tartuffe,2,2,dorine,10,"Allez, ne croyez point à Monsieur votre Père,
Il raille."
13604,tartuffe,2,2,orgon,11,Je vous dis...
13605,tartuffe,2,2,dorine,12,"Non, vous avez beau faire,
On ne vous croira point."
13606,tartuffe,2,2,orgon,13,"À la fin, mon courroux..."
13607,tartuffe,2,2,dorine,14,"Hé bien on vous croit donc, et c’est tant pis pour vous.
Quoi ! se peut-il, Monsieur, qu’avec l’air d’Homme sage,
Et cette large barbe au milieu du visage,
Vous soyez assez fou pour vouloir..."
13608,tartuffe,2,2,orgon,15,"Écoutez.
Vous avez pris céans certaines privautés
Qui ne me plaisent point ; je vous le dis, Mamie."
13609,tartuffe,2,2,dorine,16,"Parlons sans nous fâcher, Monsieur, je vous supplie.
Vous moquez-vous des Gens, d’avoir fait ce complot ?
Votre Fille n’est point l’affaire d’un Bigot.
Il a d’autres emplois auxquels il faut qu’il pense ;
t puis, que vous apporte une telle alliance ?
À quel sujet aller, avec tout votre bien,
Choisir un Gendre gueux..."
13610,tartuffe,2,2,orgon,17,"Taisez-vous. S’il n’a rien,
Sachez que c’est par là, qu’il faut qu’on le révère.
Sa misère est sans doute une honnête misère.
Au-dessus des grandeurs elle doit l’élever,
Puisque enfin de son bien il s’est laissé priver
Par son trop peu de soin des choses temporelles,
Et sa puissante attache aux choses éternelles.
Mais mon secours pourra lui donner les moyens
De sortir d’embarras, et rentrer dans ses biens.
Ce sont Fiefs qu’à bon titre au Pays on renomme ;
Et tel que l’on le voit, il est bien Gentilhomme."
13611,tartuffe,2,2,dorine,18,"Oui, c’est lui qui le dit ; et cette vanité,
Monsieur, ne sied pas bien avec la Piété.
Qui d’une sainte vie embrasse l’innocence,
Ne doit point tant prôner son nom, et sa naissance ;
Et l’humble procédé de la Dévotion,
Souffre mal les éclats de cette ambition.
À quoi bon cet orgueil... Mais ce discours vous blesse,
Parlons de sa Personne, et laissons sa Noblesse.
Ferez-vous possesseur, sans quelque peu d’ennui,
D’une Fille comme elle, un Homme comme lui ?
Et ne devez-vous pas songer aux bienséances,
Et de cette union prévoir les conséquences ?
Sachez que d’une Fille on risque la vertu,
Lorsque dans son hymen son goût est combattu ;
Que le dessein d’y vivre en honnête Personne,
Dépend des qualités du Mari qu’on lui donne ;
Et que ceux dont partout on montre au doigt le front,
Font leurs Femmes souvent, ce qu’on voit qu’elles sont.
Il est bien difficile enfin d’être fidèle
À de certains Maris faits d’un certain modèle ;
Et qui donne à sa Fille un Homme qu’elle hait,
Est responsable au Ciel des fautes qu’elle fait.
Songez à quels périls votre dessein vous livre."
13612,tartuffe,2,2,orgon,19,Je vous dis qu’il me faut apprendre d’elle à vivre.
13613,tartuffe,2,2,dorine,20,"Vous n’en feriez que mieux, de suivre mes leçons."
13614,tartuffe,2,2,orgon,21,"Ne nous amusons point, ma Fille, à ces chansons ;
Je sais ce qu’il vous faut, et je suis votre Père.
J’avais donné pour vous ma parole à Valère ;
Mais outre qu’à jouer on dit qu’il est enclin,
Je le soupçonne encor d’être un peu libertin ;
Je ne remarque point qu’il hante les églises."
13615,tartuffe,2,2,dorine,22,"Voulez-vous qu’il y coure à vos heures précises,
Comme ceux qui n’y vont que pour être aperçus ?"
13616,tartuffe,2,2,orgon,23,"Je ne demande pas votre avis là-dessus.
Enfin, avec le Ciel, l’autre est le mieux du monde,
Et c’est une richesse à nulle autre seconde.
Cet hymen, de tous biens, comblera vos désirs.
Il sera tout confit en douceurs, et plaisirs.
Ensemble vous vivrez, dans vos ardeurs fidèles,
Comme deux vrais Enfants, comme deux Tourterelles.
À nul fâcheux débat jamais vous n’en viendrez,
Et vous ferez de lui tout ce que vous voudrez."
13617,tartuffe,2,2,dorine,24,"Elle ? Elle n’en fera qu’un Sot, je vous assure."
13618,tartuffe,2,2,orgon,25,"Ouais, quels discours !"
13619,tartuffe,2,2,dorine,26,"Je dis qu’il en a l’encolure,
Et que son ascendant, Monsieur, l’emportera
Sur toute la vertu que votre Fille aura."
13620,tartuffe,2,2,orgon,27,"Cessez de m’interrompre, et songez à vous taire,
Sans mettre votre nez où vous n’avez que faire."
13621,tartuffe,2,2,dorine,28,"Je n’en parle, Monsieur, que pour votre intérêt."
13622,tartuffe,2,2,orgon,29,"C’est prendre trop de soin ; taisez-vous, s’il vous plaît."
13623,tartuffe,2,2,dorine,30,Si l’on ne vous aimait...
13624,tartuffe,2,2,orgon,31,Je ne veux pas qu’on m’aime.
13625,tartuffe,2,2,dorine,32,"Et je veux vous aimer, Monsieur, malgré vous-même."
13626,tartuffe,2,2,orgon,33,Ah !
13627,tartuffe,2,2,dorine,34,"Votre honneur m’est cher, et je ne puis souffrir
Qu’aux brocards d’un chacun vous alliez vous offrir."
13628,tartuffe,2,2,orgon,35,Vous ne vous tairez point ?
13629,tartuffe,2,2,dorine,36,"C’est une conscience,
Que de vous laisser faire une telle alliance."
